"Staten Island Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5489","82"," ","A2","232 CORTELYOU AVENUE                     ","            ","10312","1","0","1","4000","1911","1970","1","A2","569000","11-30-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5489","122"," ","A1","185 CORTELYOU AVENUE                     ","            ","10312","1","0","1","3800","1920","1965","1","A1","0","07-20-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5489","148"," ","A9","502 LEVERETT AVENUE                      ","            ","10308","1","0","1","2400","1120","1970","1","A9","410000","10-15-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5489","269"," ","A1","141 GENESEE AVENUE                       ","            ","10308","1","0","1","3800","1344","1965","1","A1","0","10-27-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5491","102"," ","A1","122 CORTELYOU AVENUE                     ","            ","10312","1","0","1","4300","2304","1995","1","A1","365040","08-20-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5491","255"," ","A9","461 LEVERETT AVENUE                      ","            ","10308","1","0","1","2744","1680","1970","1","A9","443000","08-06-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5491","259"," ","A9","469 LEVERETT AVENUE                      ","            ","10308","1","0","1","2352","1680","1970","1","A9","390000","10-09-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5491","282"," ","A9","523 LEVERETT AVENUE                      ","            ","10308","1","0","1","2400","1680","1970","1","A9","350000","12-15-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","3"," ","A1","407 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","8520","1040","1940","1","A1","0","08-25-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","3"," ","A1","407 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","8520","1040","1940","1","A1","0","08-25-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","20"," ","A9","441 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","2900","2162","1975","1","A9","0","12-10-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","40"," ","A5","477 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","2400","2112","2002","1","A5","0","02-08-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","72"," ","A5","34 CORTELYOU AVENUE                      ","            ","10312","1","0","1","2660","1450","1996","1","A5","450000","04-26-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5494","265"," ","A5","100 EAST MACON AVENUE                    ","            ","10308","1","0","1","2328","1120","1970","1","A5","402000","11-25-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5507","51"," ","A1","125 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","9200","1241","1915","1","A1","0","10-07-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5507","195"," ","A2","56 RIDGEWOOD AVENUE                      ","            ","10312","1","0","1","9200","736","1920","1","A2","550000","09-28-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5507","210"," ","A5","32 RIDGEWOOD AVENUE                      ","            ","10312","1","0","1","2850","1224","1970","1","A5","462000","11-12-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5507","230"," ","A5","17 MARIA LANE                            ","            ","10312","1","0","1","775","1240","1990","1","A5","325000","02-02-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5511","11"," ","A1","3795 RICHMOND AVENUE                     ","            ","10312","1","0","1","5170","2525","1920","1","A1","0","07-29-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5511","29"," ","A2","3763 RICHMOND AVENUE                     ","            ","10312","1","0","1","5520","1600","1931","1","A2","350000","09-11-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5515","128"," ","A2","236 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","4000","984","1960","1","A2","0","10-01-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5518","53"," ","A5","280 GETZ AVENUE                          ","            ","10312","1","0","1","2850","1224","1975","1","A5","0","03-17-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5520","100"," ","A1","133 BARTLETT AVENUE                      ","            ","10312","1","0","1","4000","2178","1980","1","A1","610000","09-18-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5520","124"," ","A0","264 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","4100","850","1970","1","A0","645000","03-07-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5523","20"," ","A1","327 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","5000","2265","1970","1","A1","0","12-18-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5523","59"," ","A1","36 SWEETBROOK ROAD                       ","            ","10312","1","0","1","5196","1460","1960","1","A1","410000","12-21-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5523","129"," ","A1","262 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","4085","2250","1970","1","A2","535000","01-13-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5528","63"," ","A5","138 GETZ AVENUE                          ","            ","10312","1","0","1","2375","1700","1977","1","A5","418000","02-01-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5528","172"," ","A0","181 GETZ AVENUE                          ","            ","10312","1","0","1","7089","1126","1975","1","A0","625000","08-25-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5531","106"," ","A3","302 BARTLETT AVENUE                      ","            ","10312","1","0","1","5200","3431","2015","1","A3","763585","10-14-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5531","116"," ","A3","296 BARTLETT AVENUE                      ","            ","10312","1","0","1","5559","3104","2015","1","A3","804315","11-02-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5532","52"," ","A5","464 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","2660","1842","1996","1","A5","0","04-13-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5532","52"," ","A5","464 RIDGEWOOD AVENUE                     ","            ","10312","1","0","1","2660","1842","1996","1","A5","468000","02-18-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5533","217"," ","A1","380 BARTLETT AVENUE                      ","            ","10312","1","0","1","2250","1800","1997","1","A1","0","01-29-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5534","20"," ","A5","75 GETZ AVENUE                           ","            ","10312","1","0","1","2565","1344","1970","1","A5","0","05-06-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5534","24"," ","A5","67 GETZ AVENUE                           ","            ","10312","1","0","1","2660","1344","1970","1","A5","0","03-03-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5534","24"," ","A5","67 GETZ AVENUE                           ","            ","10312","1","0","1","2660","1344","1970","1","A5","22500","02-10-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5535","1"," ","A5","491 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","3040","1800","1975","1","A5","0","01-12-16"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5535","25"," ","A5","539 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","2375","1840","2000","1","A5","520000","10-09-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5535","27"," ","A5","545 ELTINGVILLE BLVD                     ","            ","10312","1","0","1","2375","1840","2000","1","A5","430000","07-31-15"
"5","GREAT KILLS              ","01  ONE FAMILY DWELLINGS                    ","1","5536","23"," ","A5","423 BARTLETT AVENUE                      ","            ","10312","1","0","1","2500","1960","2001","1","A5","258570","12-18-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4447","70"," ","B2","20A FRANKLIN LANE                        ","            ","10306","2","0","2","1480","576","1986","1","B2","336000","08-06-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4474","68"," ","B2","33 CORONA AVENUE                         ","            ","10306","2","0","2","2500","2216","1986","1","B2","0","07-23-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4477","42"," ","B2","94 BLYTHE PLACE                          ","            ","10306","2","0","2","3450","2100","1990","1","B2","0","12-21-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4478","214"," ","B9","65 LUKE COURT                            ","            ","10306","2","0","2","2625","1536","1986","1","B9","0","02-01-16"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4478","223"," ","B2","45 LUKE COURT                            ","            ","10306","2","0","2","91620","2160","1986","1","B2","585000","08-21-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4478","305"," ","B2","99 COTTER AVENUE                         ","            ","10306","2","0","2","3315","2224","1985","1","B2","0","02-10-16"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4500","257"," ","B9","47 CHERRYWOOD COURT                      ","            ","10308","2","0","2","2400","2334","1985","1","B9","545000","08-14-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4500","262"," ","B9","35 CHERRYWOOD COURT                      ","            ","10308","2","0","2","2400","2234","1985","1","B9","476000","09-18-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4500","313"," ","B9","79 WILLOWWOOD LANE                       ","            ","10308","2","0","2","2375","2338","1982","1","B9","530000","09-08-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4500","318"," ","B9","63 WILLOWWOOD LANE                       ","            ","10308","2","0","2","2510","2408","1982","1","B9","565000","10-30-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4500","347"," ","B9","74 REDWOOD AVENUE                        ","            ","10308","2","0","2","2200","2408","1985","1","B9","540000","10-08-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4510","55"," ","B3","362 TANGLEWOOD DRIVE                     ","            ","10308","2","0","2","2328","1832","1980","1","B3","460000","08-28-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4510","73"," ","B2","57 SANDALWOOD DRIVE                      ","            ","10308","2","0","2","2855","3696","1982","1","B2","570000","12-04-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4550","71"," ","B9","97 REDWOOD AVENUE                        ","            ","10308","2","0","2","4864","2533","1980","1","B9","0","09-17-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4573","53"," ","B2","28 DUNBAR STREET                         ","            ","10308","2","0","2","4000","2088","1965","1","B2","0","03-15-16"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4575","23"," ","B2","121 CORBIN AVENUE                        ","            ","10308","2","0","2","4277","2730","1980","1","B2","0","12-29-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4575","109"," ","B9","158 SANDALWOOD DRIVE                     ","            ","10308","2","0","2","2500","1932","1984","1","B9","451000","10-22-15"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4575","125"," ","B9","214 SANDALWOOD DRIVE                     ","            ","10308","2","0","2","2500","1932","1984","1","B9","422500","01-06-16"
"5","GREAT KILLS              ","02  TWO FAMILY DWELLINGS                    ","1","4575","128"," ","B9","226 SANDALWOOD DRIVE                     ","            ","10308","2","0","2","2500","1932","1985","1","B9","467900","05-03-16"
