"Bronx Rolling Sales File.  All Sales From July 2015 - June 2016.",,,,,,,,,,,,,,,,,,,,
"Sales File as of 6/30/2016  Co-op Sales Files as of 7/2/2016",,,,,,,,,,,,,,,,,,,,
"Neighborhood Names and Descriptive Data as of 5/26/2016",,,,,,,,,,,,,,,,,,,,
"Building Class Category is based on Building Class at Time of Sale.",,,,,,,,,,,,,,,,,,,,
"BOROUGH","NEIGHBORHOOD","BUILDING CLASS CATEGORY","TAX CLASS AT PRESENT","BLOCK","LOT","EASE-MENT","BUILDING CLASS AT PRESENT","ADDRESS","APARTMENT NUMBER","ZIP CODE","RESIDENTIAL UNITS","COMMERCIAL UNITS","TOTAL UNITS","LAND SQUARE FEET","GROSS SQUARE FEET","YEAR BUILT","TAX CLASS AT TIME OF SALE","BUILDING CLASS AT TIME OF SALE","SALE PRICE","SALE DATE"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5409","278"," ","A1","3277 AGAR PLACE                          ","            ","10465","1","0","1","4290","2339","1955","1","A1","0","04-07-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5411","254"," ","A5","3133 GRISWOLD AVENUE                     ","            ","10465","1","0","1","2300","1944","1950","1","A5","499000","08-21-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5411","268"," ","A1","1522 DWIGHT PLACE                        ","            ","10465","1","0","1","3742","1406","1925","1","A1","521000","12-21-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5412","145"," ","A5","3206 AMPERE AVENUE                       ","            ","10465","1","0","1","2300","1732","1950","1","A5","490000","02-17-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5412","150"," ","A1","3214 AMPERE AVE                          ","            ","10465","1","0","1","3300","1732","1950","1","A1","525000","04-07-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5413","20"," ","A2","1619 KENNELWORTH PLACE                   ","            ","10465","1","0","1","2500","1260","1915","1","A2","0","04-22-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5413","143"," ","A5","1603 STADIUM AVENUE                      ","            ","10465","1","0","1","2700","1275","1960","1","A5","510000","07-17-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5413","148"," ","A5","3205 AMPERE AVE                          ","            ","10465","1","0","1","2450","1632","1960","1","A5","300000","05-06-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5414","161"," ","A5","3345 LUCERNE STREET                      ","            ","10465","1","0","1","2821","1870","1970","1","A5","500000","10-22-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5415","132"," ","A2","1523 BAY VIEW AVENUE                     ","            ","10465","1","0","1","2500","1368","1910","1","A2","0","03-07-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5417","136"," ","A2","1618 BAY VIEW AVENUE                     ","            ","10465","1","0","1","2500","1724","1920","1","A2","262500","05-26-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5417","162"," ","A2","1671 BAY SHORE AVENUE                    ","            ","10465","1","0","1","3874","2220","1935","1","A2","200000","08-17-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5459","14"," ","A5","1037 VINCENT AVE                         ","            ","10465","1","0","1","1706","1636","1955","1","A5","360000","08-10-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5460","42"," ","A5","1018 VINCENT AVENUE                      ","            ","10465","1","0","1","1710","1683","1965","1","A5","447500","03-08-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5460","50"," ","A5","1034A VINCENT AVENUE                     ","            ","10465","1","0","1","1710","1683","1965","1","A5","300000","01-28-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5462","14"," ","A5","927 VINCENT AVENUE                       ","            ","10465","1","0","1","2379","1836","1960","1","A5","295000","04-14-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5462","16"," ","A5","923 VINCENT AVENUE                       ","            ","10465","1","0","1","2381","1836","1960","1","A5","425000","03-14-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5464","10"," ","A5","3244 LAYTON AVENUE                       ","            ","10465","1","0","1","2592","1674","1950","1","A5","456750","04-04-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5464","32"," ","A2","3251A BARKLEY AVENUE                     ","            ","10465","1","0","1","849","570","1920","1","A2","155000","06-13-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5466","12"," ","A5","1493 SHORE DRIVE                         ","            ","10465","1","0","1","2588","1332","1960","1","A5","0","09-10-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5466","32"," ","A2","1457 SHORE DRIVE                         ","            ","10465","1","0","1","2250","855","1925","1","A2","345000","02-09-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5468","6"," ","A1","3240 BARKLEY AVE                         ","            ","10465","1","0","1","2668","756","1920","1","A1","436205","02-29-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5469","36"," ","A5","922 CLARENCE AVENUE                      ","            ","10465","1","0","1","1701","1188","1955","1","A5","430000","08-17-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5472","20"," ","A5","833 VINCENT AVENUE                       ","            ","10465","1","0","1","1800","1092","1925","1","A5","0","09-25-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5472","65"," ","A5","843 VINCENT AVENUE                       ","            ","10465","1","0","1","1833","924","1925","1","A5","350000","06-14-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5473","33"," ","A5","805 WILCOX AVENUE                        ","            ","10465","1","0","1","1950","1620","1965","1","A5","520000","08-07-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5473","46"," ","A2","824 VINCENT AVE                          ","            ","10465","1","0","1","2500","1096","1930","1","A2","360000","08-24-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5475","14"," ","A1","749 VINCENT AVENUE                       ","            ","10465","1","0","1","2100","1110","1935","1","A1","435000","07-30-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5476","1"," ","A5","3200 PHILIP AVENUE                       ","            ","10465","1","0","1","2825","1786","1956","1","A5","420000","01-04-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5476","21"," ","A1","733 WILCOX AVENUE                        ","            ","10465","1","0","1","2500","2132","2012","1","A1","1","03-23-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5476","49"," ","A2","736 VINCENT AVENUE                       ","            ","10465","1","0","1","4500","1461","1920","1","A2","555000","03-18-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5480","13"," ","A5","755 CLARENCE AVENUE                      ","            ","10465","1","0","1","1700","1402","1950","1","A5","0","05-09-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5480","48"," ","A2","710 WILCOX AVENUE                        ","            ","10465","1","0","1","2500","852","1920","1","A2","375000","03-28-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5480","63"," ","A2","744 WILCOX AVENUE                        ","            ","10465","1","0","1","2500","910","1920","1","A2","332500","01-06-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5483","15"," ","A2","634 THROGGS NECK EXPRESS                 ","            ","10465","1","0","1","2500","1768","1920","1","A2","0","01-22-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5483","21"," ","A2","646 THROGGS NECK EXPRESS                 ","            ","10465","1","0","1","3742","1016","1920","1","A2","0","04-12-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5483","44"," ","A2","631 VINCENT AVENUE                       ","            ","10465","1","0","1","3750","838","1910","1","A2","665000","12-11-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5484","7"," ","A2","620 VINCENT AVENUE                       ","            ","10465","1","0","1","3200","1852","1920","1","A2","410000","10-15-15"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5485","18"," ","A1","646 WILCOX AVENUE                        ","            ","10465","1","0","1","2500","1845","1930","1","A1","435000","04-29-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5486","31"," ","A2","660 CLARENCE AVENUE                      ","            ","10465","1","0","1","2500","1380","1920","1","A2","315000","04-11-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5489","4"," ","A1","3206 SCHLEY AVE                          ","            ","10465","1","0","1","2500","2244","2004","1","A1","430000","05-23-16"
"2","COUNTRY CLUB             ","01  ONE FAMILY DWELLINGS                    ","1","5490","7"," ","A2","3236 SCHLEY AVENUE                       ","            ","10465","1","0","1","64696","585","1915","1","A2","900000","04-15-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5319","30"," ","B1","1188 FAIRFAX AVENUE                      ","            ","10465","2","0","2","2823","2481","2014","1","B1","778961","07-07-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5320","32"," ","B3","1119 THROGMORTON AVENUE                  ","            ","10465","2","0","2","1810","2016","1960","1","B3","393000","08-20-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5321","30"," ","B3","3194 FAIRMOUNT AVENUE                    ","            ","10465","2","0","2","2715","1746","1950","1","B3","555000","10-26-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5323","43"," ","B3","1169 THROGMORTON AVENUE                  ","            ","10465","2","0","2","1875","1476","1910","1","B3","409500","10-07-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5324","24"," ","B2","3180 BAISLEY AVENUE                      ","            ","10465","2","0","2","4500","4212","1910","1","B2","0","06-08-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5324","30"," ","B1","3190 BAISLEY AVENUE                      ","            ","10465","2","0","2","2100","3297","1998","1","B1","0","05-12-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5325","8"," ","B1","3203 FAIRMOUNT AVENUE                    ","            ","10465","2","0","2","3025","2160","1955","1","B1","535000","03-08-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5342","58"," ","B1","1215 FAIRFAX AVENUE                      ","            ","10465","2","0","2","4750","2105","1950","1","B1","0","04-08-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5342","58"," ","B1","1215 FAIRFAX AVENUE                      ","            ","10465","2","0","2","4750","2105","1950","1","B1","0","04-08-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5343","12"," ","B1","1206 FAIRFAX AVENUE                      ","            ","10465","2","0","2","2650","2394","1975","1","B1","617500","09-18-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5343","19"," ","B1","1222 FAIRFAX AVENUE                      ","            ","10465","2","0","2","2375","1734","1965","1","B1","455000","11-10-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5343","21"," ","B2","1224 FAIRFAX AVENUE                      ","            ","10465","2","0","2","2375","1937","1915","1","B2","290000","06-09-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5343","33"," ","B3","3146 WATERBURY AVENUE                    ","            ","10465","2","0","2","2542","1872","1950","1","B3","420000","05-06-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5406","131"," ","B1","3220 RAWLINS AVENUE                      ","            ","10465","2","0","2","2797","1915","1965","1","B1","0","09-24-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5406","148"," ","B1","3260 RAWLINS AVENUE                      ","            ","10465","2","0","2","12450","2968","1965","1","B1","750000","08-04-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5408","392"," ","B1","1385 SIEGFRIED PLACE                     ","            ","10465","2","0","2","4693","3085","1970","1","B1","250000","08-03-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5408","398"," ","B3","1369 SIEGFRIED PLACE                     ","            ","10465","2","0","2","3042","2449","1955","1","B3","494000","09-17-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5409","424"," ","B1","3421 COUNTRY CLUB ROAD                   ","            ","10465","2","0","2","14500","2025","1960","1","B1","1600000","08-04-15"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5409","744"," ","B3","3234 SPENCER DRIVE                       ","            ","10465","2","0","2","2729","1536","1930","1","B3","470500","04-21-16"
"2","COUNTRY CLUB             ","02  TWO FAMILY DWELLINGS                    ","1","5410","1"," ","B1","1436 ROBERTSON PLACE                     ","            ","10465","2","0","2","3727","2895","1940","1","B1","700000","03-22-16"
